#SATVeg,,,
Polígono:,"-42,88771","-4,84377",
Município:,UNIÃO | PIAUÍ | BRA,,
Data,NDVI,Média - Desvio Padrão,Média + Desvio Padrão
19/12/2014,"0,4997","0,459","0,5403"
01/01/2015,"0,5188","0,4299","0,6077"
17/01/2015,"0,5885","0,541","0,636"
02/02/2015,"0,6639","0,6173","0,7106"
18/02/2015,"0,3996","0,3379","0,4613"
06/03/2015,"0,6964","0,6548","0,738"
22/03/2015,"0,3791","0,213","0,5451"
07/04/2015,"0,4583","0,0535","0,8631"
23/04/2015,"0,748","0,6913","0,8048"
09/05/2015,"0,7083","0,6267","0,7898"
25/05/2015,"0,7376","0,6873","0,7879"
10/06/2015,"0,6845","0,6148","0,7542"
26/06/2015,"0,6643","0,6182","0,7103"
12/07/2015,"0,607","0,5165","0,6976"
28/07/2015,"0,5438","0,4495","0,638"
13/08/2015,"0,5164","0,4151","0,6176"
29/08/2015,"0,4891","0,402","0,5761"
14/09/2015,"0,5079","0,4456","0,5702"
30/09/2015,"0,2973","0,2221","0,3726"
16/10/2015,"0,3088","0,2445","0,3732"
01/11/2015,"0,3323","0,2651","0,3994"
17/11/2015,"0,4187","0,3479","0,4894"
03/12/2015,"0,4596","0,394","0,5253"
19/12/2015,"0,4421","0,3476","0,5365"
01/01/2016,"0,5017","0,4161","0,5873"
17/01/2016,"0,7737","0,7215","0,8259"
02/02/2016,"0,6791","0,6141","0,7442"
18/02/2016,"0,6828","0,6005","0,765"
05/03/2016,"0,2503","0,07","0,4305"
21/03/2016,"0,7523","0,7231","0,7815"
06/04/2016,"0,7428","0,7105","0,7751"
22/04/2016,"0,6593","0,5389","0,7796"
08/05/2016,"0,6256","0,4844","0,7669"
24/05/2016,"0,619","0,5546","0,6833"
09/06/2016,"0,6206","0,5366","0,7046"
25/06/2016,"0,5829","0,5232","0,6426"
11/07/2016,"0,4666","0,3658","0,5675"
27/07/2016,"0,4353","0,3416","0,529"
12/08/2016,"0,4419","0,3499","0,5339"
28/08/2016,"0,3779","0,2739","0,4819"
13/09/2016,"0,7262","0,6792","0,7733"
29/09/2016,"0,3163","0,253","0,3795"
15/10/2016,"0,3282","0,2774","0,379"
31/10/2016,"0,3956","0,3299","0,4612"
16/11/2016,"0,4133","0,3518","0,4748"
02/12/2016,"0,4272","0,3627","0,4917"
18/12/2016,"0,3832","0,24","0,5265"
01/01/2017,"0,3915","0,2797","0,5032"
17/01/2017,"0,6582","0,5679","0,7486"
02/02/2017,"0,7079","0,6404","0,7754"
18/02/2017,"0,7094","0,6274","0,7914"
06/03/2017,"0,5838","0,4871","0,6805"
22/03/2017,"0,7652","0,7412","0,7892"
07/04/2017,"0,819","0,7836","0,8545"
23/04/2017,"0,6319","0,4632","0,8006"
09/05/2017,"0,7066","0,6277","0,7854"
25/05/2017,"0,7269","0,7054","0,7485"
10/06/2017,"0,6983","0,6584","0,7383"
26/06/2017,"0,6949","0,6683","0,7215"
12/07/2017,"0,6343","0,5983","0,6703"
28/07/2017,"0,5763","0,5072","0,6454"
13/08/2017,"0,5381","0,4711","0,6052"
29/08/2017,"0,5237","0,4658","0,5816"
14/09/2017,"0,4636","0,403","0,5242"
30/09/2017,"0,4728","0,4199","0,5258"
16/10/2017,"0,3306","0,2819","0,3793"
01/11/2017,"0,333","0,2992","0,3667"
17/11/2017,"0,389","0,3242","0,4538"
03/12/2017,"0,4264","0,3721","0,4806"
19/12/2017,"0,4026","0,3266","0,4785"
01/01/2018,"0,57","0,4795","0,6606"
17/01/2018,"0,6953","0,6494","0,7413"
02/02/2018,"0,709","0,6829","0,7352"
18/02/2018,"0,7141","0,6036","0,8246"
06/03/2018,"0,7639","0,7307","0,7971"
22/03/2018,"0,7868","0,7168","0,8568"
07/04/2018,"0,6485","0,5747","0,7223"
23/04/2018,"0,7277","0,6921","0,7633"
09/05/2018,"0,7313","0,6952","0,7674"
25/05/2018,"0,7356","0,7015","0,7697"
10/06/2018,"0,6886","0,6586","0,7187"
26/06/2018,"0,6408","0,5993","0,6822"
12/07/2018,"0,6218","0,5657","0,6778"
28/07/2018,"0,5905","0,5543","0,6267"
13/08/2018,"0,544","0,507","0,581"
29/08/2018,"0,4908","0,4527","0,529"
14/09/2018,"0,3939","0,2952","0,4927"
30/09/2018,"0,3512","0,2951","0,4073"
16/10/2018,"0,3244","0,2494","0,3993"
01/11/2018,"0,342","0,255","0,4289"
17/11/2018,"0,3478","0,2547","0,441"
03/12/2018,"0,4114","0,316","0,5068"
19/12/2018,"0,4985","0,4102","0,5869"
01/01/2019,"0,5877","0,5294","0,6461"
17/01/2019,"0,4719","0,2908","0,653"
02/02/2019,"0,6658","0,5801","0,7514"
18/02/2019,"0,626","0,4909","0,7611"
06/03/2019,"0,623","0,4468","0,7993"
22/03/2019,"0,5481","0,3533","0,743"
07/04/2019,"0,6137","0,4974","0,73"
23/04/2019,"0,7295","0,6872","0,7717"
09/05/2019,"0,6539","0,5554","0,7524"
25/05/2019,"0,6633","0,6022","0,7243"
10/06/2019,"0,7225","0,6982","0,7467"
26/06/2019,"0,6592","0,614","0,7044"
12/07/2019,"0,6212","0,5545","0,6879"
28/07/2019,"0,6041","0,561","0,6472"
13/08/2019,"0,5286","0,4877","0,5695"
29/08/2019,"0,4958","0,4421","0,5494"
14/09/2019,"0,4085","0,3401","0,4768"
30/09/2019,"0,3439","0,2728","0,415"
16/10/2019,"0,3706","0,3049","0,4364"
01/11/2019,"0,4156","0,3502","0,4811"
17/11/2019,"0,3693","0,3127","0,4259"
03/12/2019,"0,4433","0,3875","0,4992"
19/12/2019,"0,4522","0,381","0,5234"
01/01/2020,"0,3721","0,2609","0,4833"
17/01/2020,"0,6413","0,5973","0,6852"
02/02/2020,"0,5892","0,4849","0,6935"
18/02/2020,"0,5486","0,4182","0,6791"
05/03/2020,"0,4718","0,3049","0,6388"
21/03/2020,"0,6753","0,6123","0,7383"
06/04/2020,"0,7287","0,6686","0,7887"
22/04/2020,"0,6818","0,565","0,7987"
08/05/2020,"0,7357","0,6807","0,7907"
24/05/2020,"0,7438","0,694","0,7935"
09/06/2020,"0,7397","0,6769","0,8026"
25/06/2020,"0,6939","0,6254","0,7624"
11/07/2020,"0,663","0,6011","0,7248"
27/07/2020,"0,5635","0,4745","0,6524"
12/08/2020,"0,3662","0,2418","0,4907"
28/08/2020,"0,4339","0,3383","0,5295"
13/09/2020,"0,442","0,354","0,5301"
29/09/2020,"0,4544","0,3732","0,5357"
15/10/2020,"0,4933","0,4297","0,5569"
31/10/2020,"0,5062","0,4597","0,5527"
16/11/2020,"0,528","0,4583","0,5977"
02/12/2020,"0,574","0,4975","0,6506"
18/12/2020,"0,661","0,6139","0,7081"
01/01/2021,"0,6942","0,6374","0,7509"
17/01/2021,"0,3434","0,2948","0,392"
02/02/2021,"0,7236","0,6702","0,777"
18/02/2021,"0,5898","0,5052","0,6743"
06/03/2021,"0,5062","0,3511","0,6612"
22/03/2021,"0,5407","0,4186","0,6627"
07/04/2021,"0,7495","0,661","0,8379"
23/04/2021,"0,778","0,7532","0,8027"
09/05/2021,"0,7569","0,7399","0,7738"
25/05/2021,"0,6707","0,5427","0,7986"
10/06/2021,"0,6815","0,6554","0,7076"
26/06/2021,"0,5047","0,3874","0,622"
12/07/2021,"0,5744","0,4969","0,6519"
28/07/2021,"0,5052","0,4283","0,5821"
13/08/2021,"0,4281","0,3269","0,5294"
29/08/2021,"0,3855","0,3462","0,4248"
